Freq.	V(n002)
1.28824955169312e+04	6.13624348246011e-04,-1.23238031059700e-02
1.31825673855639e+04	5.86071937366809e-04,-1.20446197551405e-02
1.34896288259164e+04	5.59753862297654e-04,-1.17717021825207e-02
1.38038426460287e+04	5.34615071018193e-04,-1.15049136864803e-02
1.41253754462274e+04	5.10602945279795e-04,-1.12441202848373e-02
1.44543977074591e+04	4.87667194909719e-04,-1.09891906787913e-02
1.47910838816819e+04	4.65759756537889e-04,-1.07399962159906e-02
1.51356124843619e+04	4.44834696576170e-04,-1.04964108528617e-02
1.54881661891246e+04	4.24848118285262e-04,-1.02583111163192e-02
1.58489319246109e+04	4.05758072769439e-04,-1.00255760649670e-02
1.62181009735891e+04	3.87524473744465e-04,-9.79808724988912e-03
1.65958690743754e+04	3.70109015929097e-04,-9.57572867512639e-03
1.69824365246172e+04	3.53475096915534e-04,-9.35838675792161e-03
1.73780082874935e+04	3.37587742379123e-04,-9.14595028881371e-03
1.77827941003890e+04	3.22413534492443e-04,-8.93831039165219e-03
1.81970085860996e+04	3.07920543413611e-04,-8.73536048359833e-03
1.86208713666284e+04	2.94078261723334e-04,-8.53699623517343e-03
1.90546071796322e+04	2.80857541689707e-04,-8.34311553040947e-03
1.94984459975802e+04	2.68230535244247e-04,-8.15361842715262e-03
1.99526231496885e+04	2.56170636556902e-04,-7.96840711756529e-03
2.04173794466950e+04	2.44652427102035e-04,-7.78738588886844e-03
2.08929613085401e+04	2.33651623111415e-04,-7.61046108436188e-03
2.13796208950220e+04	2.23145025314262e-04,-7.43754106475641e-03
2.18776162394952e+04	2.13110470868200e-04,-7.26853616984870e-03
2.23872113856831e+04	2.03526787388748e-04,-7.10335868056621e-03
2.29086765276774e+04	1.94373748988558e-04,-6.94192278140686e-03
2.34422881531989e+04	1.85632034241132e-04,-6.78414452329521e-03
2.39883291901946e+04	1.77283185987140e-04,-6.62994178687466e-03
2.45470891568500e+04	1.69309572904711e-04,-6.47923424625257e-03
2.51188643150954e+04	1.61694352768260e-04,-6.33194333321329e-03
2.57039578276883e+04	1.54421437323437e-04,-6.18799220191199e-03
2.63026799189534e+04	1.47475458708751e-04,-6.04730569406040e-03
2.69153480392688e+04	1.40841737357257e-04,-5.90981030461369e-03
2.75422870333813e+04	1.34506251314417e-04,-5.77543414796658e-03
2.81838293126441e+04	1.28455606910891e-04,-5.64410692466475e-03
2.88403150312656e+04	1.22677010731567e-04,-5.51575988863692e-03
2.95120922666634e+04	1.17158242824555e-04,-5.39032581495112e-03
3.01995172040197e+04	1.11887631096232e-04,-5.26773896809819e-03
3.09029543251354e+04	1.06854026840704e-04,-5.14793507080391e-03
3.16227766016833e+04	1.02046781354182e-04,-5.03085127337076e-03
3.23593656929623e+04	9.74557235869052e-05,-4.91642612354901e-03
3.31131121482586e+04	9.30711387872183e-05,-4.80459953693639e-03
3.38844156139197e+04	8.88837480943486e-05,-4.69531276790469e-03
3.46736850452526e+04	8.48846890382802e-05,-4.58850838105094e-03
3.54813389233570e+04	8.10654969068980e-05,-4.48413022317053e-03
3.63078054770096e+04	7.74180869422778e-05,-4.38212339574861e-03
3.71535229097167e+04	7.39347373296363e-05,-4.28243422796622e-03
3.80189396320555e+04	7.06080729440247e-05,-4.18501025021650e-03
3.89045144994275e+04	6.74310498213517e-05,-4.08980016812665e-03
3.98107170553491e+04	6.43969403217682e-05,-3.99675383708018e-03
4.07380277804107e+04	6.14993189548284e-05,-3.90582223723455e-03
4.16869383470329e+04	5.87320488371663e-05,-3.81695744902811e-03
4.26579518801586e+04	5.60892687546996e-05,-3.73011262917082e-03
4.36515832240159e+04	5.35653808025913e-05,-3.64524198711243e-03
4.46683592150956e+04	5.11550385773618e-05,-3.56230076198195e-03
4.57088189614868e+04	4.88531358966663e-05,-3.48124519999186e-03
4.67735141287191e+04	4.66547960233202e-05,-3.40203253230063e-03
4.78630092322631e+04	4.45553613711799e-05,-3.32462095332670e-03
4.89778819368439e+04	4.25503836714684e-05,-3.24896959950721e-03
5.01187233627264e+04	4.06356145790740e-05,-3.17503852849459e-03
5.12861383991357e+04	3.88069966992504e-05,-3.10278869878411e-03
5.24807460249764e+04	3.70606550160054e-05,-3.03218194976533e-03
5.37031796370244e+04	3.53928887042915e-05,-2.96318098219056e-03
5.49540873857616e+04	3.38001633088995e-05,-2.89574933905321e-03
5.62341325190340e+04	3.22791032737072e-05,-2.82985138686912e-03
5.75439937337148e+04	3.08264848056631e-05,-2.76545229735371e-03
5.88843655355580e+04	2.94392290585689e-05,-2.70251802948806e-03
6.02559586074348e+04	2.81143956223908e-05,-2.64101531196692e-03
6.16595001861472e+04	2.68491763044563e-05,-2.58091162602165e-03
6.30957344480183e+04	2.56408891895023e-05,-2.52217518861131e-03
6.45654229034645e+04	2.44869729661131e-05,-2.46477493597490e-03
6.60693448007586e+04	2.33849815076452e-05,-2.40868050753809e-03
6.76082975391971e+04	2.23325786962587e-05,-2.35386223016758e-03
6.91830970918925e+04	2.13275334791853e-05,-2.30029110276655e-03
7.07945784384127e+04	2.03677151468429e-05,-2.24793878120446e-03
7.24435960074979e+04	1.94510888228696e-05,-2.19677756357478e-03
7.41310241300906e+04	1.85757111565927e-05,-2.14678037577412e-03
7.58577575029172e+04	1.77397262088700e-05,-2.09792075739644e-03
7.76247116628679e+04	1.69413615226425e-05,-2.05017284793603e-03
7.94328234724269e+04	1.61789243699269e-05,-2.00351137329300e-03
8.12830516164086e+04	1.54507981673424e-05,-1.95791163257528e-03
8.31763771102658e+04	1.47554390526201e-05,-1.91334948519096e-03
8.51138038202363e+04	1.40913726148797e-05,-1.86980133822516e-03
8.70963589956067e+04	1.34571907717807e-05,-1.82724413409544e-03
8.91250938133731e+04	1.28515487869634e-05,-1.78565533848013e-03
9.12010839355895e+04	1.22731624214873e-05,-1.74501292851379e-03
9.33254300796976e+04	1.17208052132588e-05,-1.70529538124430e-03
9.54992586021420e+04	1.11933058787058e-05,-1.66648166234609e-03
9.77237220955795e+04	1.06895458312145e-05,-1.62855121508409e-03
1.00000000000000e+05	1.02084568110898e-05,-1.59148394952312e-03
