Freq.	V(n002)
1.28824955169312e+04	3.05073998448941e-04,-1.23468185813164e-02
1.31825673855639e+04	2.91351407561115e-04,-1.20661020274930e-02
1.34896288259164e+04	2.78245731405531e-04,-1.17917532630106e-02
1.38038426460287e+04	2.65729266103804e-04,-1.15236288125329e-02
1.41253754462274e+04	2.53775549221123e-04,-1.12615883684842e-02
1.44543977074591e+04	2.42359304369584e-04,-1.10054947254713e-02
1.47910838816819e+04	2.31456388262881e-04,-1.07552137157647e-02
1.51356124843619e+04	2.21043740115694e-04,-1.05106141458434e-02
1.54881661891246e+04	2.11099333285597e-04,-1.02715677340066e-02
1.58489319246109e+04	2.01602129059616e-04,-1.00379490490521e-02
1.62181009735891e+04	1.92532032491704e-04,-9.80963545002141e-03
1.65958690743754e+04	1.83869850201376e-04,-9.58650702700805e-03
1.69824365246172e+04	1.75597250047542e-04,-9.36844654302659e-03
1.73780082874935e+04	1.67696722595295e-04,-9.15533937693618e-03
1.77827941003890e+04	1.60151544296851e-04,-8.94707346741297e-03
1.81970085860996e+04	1.52945742311294e-04,-8.74353925796390e-03
1.86208713666284e+04	1.46064060890945e-04,-8.54462964297393e-03
1.90546071796322e+04	1.39491929265341e-04,-8.35023991477732e-03
1.94984459975802e+04	1.33215430956740e-04,-8.16026771174359e-03
1.99526231496885e+04	1.27221274463960e-04,-7.97461296736738e-03
2.04173794466950e+04	1.21496765254074e-04,-7.79317786035132e-03
2.08929613085401e+04	1.16029779004115e-04,-7.61586676567033e-03
2.13796208950220e+04	1.10808736037464e-04,-7.44258620660520e-03
2.18776162394952e+04	1.05822576901997e-04,-7.27324480773310e-03
2.23872113856831e+04	1.01060739039373e-04,-7.10775324886222e-03
2.29086765276774e+04	9.65131344970586e-05,-6.94602421989723e-03
2.34422881531989e+04	9.21701286368067e-05,-6.78797237662252e-03
2.39883291901946e+04	8.80225197953199e-05,-6.63351429738934e-03
2.45470891568500e+04	8.40615198547837e-05,-6.48256844069321e-03
2.51188643150954e+04	8.02787356828045e-05,-6.33505510362770e-03
2.57039578276883e+04	7.66661514030672e-05,-6.19089638120060e-03
2.63026799189534e+04	7.32161114597322e-05,-6.05001612649824e-03
2.69153480392688e+04	6.99213044402148e-05,-5.91233991168410e-03
2.75422870333813e+04	6.67747476225554e-05,-5.77779498981728e-03
2.81838293126441e+04	6.37697722150736e-05,-5.64631025747686e-03
2.88403150312656e+04	6.09000092574312e-05,-5.51781621817799e-03
2.95120922666634e+04	5.81593761535921e-05,-5.39224494656553e-03
3.01995172040197e+04	5.55420638084713e-05,-5.26953005337132e-03
3.09029543251354e+04	5.30425243413186e-05,-5.14960665112111e-03
3.16227766016833e+04	5.06554593500711e-05,-5.03241132057720e-03
3.23593656929623e+04	4.83758087020571e-05,-4.91788207790315e-03
3.31131121482586e+04	4.61987398275208e-05,-4.80595834253677e-03
3.38844156139197e+04	4.41196374934878e-05,-4.69658090575808e-03
3.46736850452526e+04	4.21340940364845e-05,-4.58969189993860e-03
3.54813389233570e+04	4.02379000335836e-05,-4.48523476845891e-03
3.63078054770096e+04	3.84270353921601e-05,-4.38315423628134e-03
3.71535229097167e+04	3.66976608396144e-05,-4.28339628116476e-03
3.80189396320555e+04	3.50461097951540e-05,-4.18590810550891e-03
3.89045144994275e+04	3.34688806065236e-05,-4.09063810881539e-03
3.98107170553491e+04	3.19626291353365e-05,-3.99753586075310e-03
4.07380277804107e+04	3.05241616753871e-05,-3.90655207481579e-03
4.16869383470329e+04	2.91504281890226e-05,-3.81763858255960e-03
4.26579518801586e+04	2.78385158473190e-05,-3.73074830840877e-03
4.36515832240159e+04	2.65856428604397e-05,-3.64583524501774e-03
4.46683592150956e+04	2.53891525851672e-05,-3.56285442917818e-03
4.57088189614868e+04	2.42465078971757e-05,-3.48176191825958e-03
4.67735141287191e+04	2.31552858161718e-05,-3.40251476717217e-03
4.78630092322631e+04	2.21131723725582e-05,-3.32507100584134e-03
4.89778819368439e+04	2.11179577047851e-05,-3.24938961718273e-03
5.01187233627264e+04	2.01675313770359e-05,-3.17543051556732e-03
5.12861383991357e+04	1.92598779073608e-05,-3.10315452576622e-03
5.24807460249764e+04	1.83930724968101e-05,-3.03252336236495e-03
5.37031796370244e+04	1.75652769505462e-05,-2.96349960963702e-03
5.49540873857616e+04	1.67747357823131e-05,-2.89604670186722e-03
5.62341325190340e+04	1.60197724940328e-05,-2.83012890411473e-03
5.75439937337148e+04	1.52987860226619e-05,-2.76571129340667e-03
5.88843655355580e+04	1.46102473467992e-05,-2.70275974035282e-03
6.02559586074348e+04	1.39526962458662e-05,-2.64124089117228e-03
6.16595001861472e+04	1.33247382050103e-05,-2.58112215012326e-03
6.30957344480183e+04	1.27250414591818e-05,-2.52237166232709e-03
6.45654229034645e+04	1.21523341701330e-05,-2.46495829697801e-03
6.60693448007586e+04	1.16054017303680e-05,-2.40885163093012e-03
6.76082975391971e+04	1.10830841883370e-05,-2.35402193265343e-03
6.91830970918925e+04	1.05842737894284e-05,-2.30044014655078e-03
7.07945784384127e+04	1.01079126275539e-05,-2.24807787762774e-03
7.24435960074979e+04	9.65299040235570e-06,-2.19690737650774e-03
7.41310241300906e+04	9.21854227729027e-06,-2.14690152478483e-03
7.58577575029172e+04	8.80364683405191e-06,-2.09803382070651e-03
7.76247116628679e+04	8.40742411900752e-06,-2.05027836517958e-03
7.94328234724269e+04	8.02903377750522e-06,-2.00360984809149e-03
8.12830516164086e+04	7.66767327210673e-06,-1.95800353494062e-03
8.31763771102658e+04	7.32257618097015e-06,-1.91343525376824e-03
8.51138038202363e+04	6.99301057277968e-06,-1.86988138238578e-03
8.70963589956067e+04	6.67827745478044e-06,-1.82731883589057e-03
8.91250938133731e+04	6.37770929063107e-06,-1.78572505446380e-03
9.12010839355895e+04	6.09066858493492e-06,-1.74507799144441e-03
9.33254300796976e+04	5.81654653145097e-06,-1.70535610167259e-03
9.54992586021420e+04	5.55476172212116e-06,-1.66653833009709e-03
9.77237220955795e+04	5.30475891417876e-06,-1.62860410064025e-03
1.00000000000000e+05	5.06600785272569e-06,-1.59153330531512e-03
